ISBN10,ISBN13,Title,Author,Cover,Publisher,Pages
3453212150,9.78E+12,Die Cappuccino Jahre,Sue Townsend,http://www.openisbn.com/cover/3453212150_72.jpg,Heyne,0
3462021095,9.78E+12,Schwarzer Tee Mit Drei Stück Zucker,Renan Demirkan,http://www.openisbn.com/cover/3462021095_72.jpg,Kiepenheuer &amp; Witsch,139
3492045642,9.78E+12,Querschüsse: Downsize This!,"Michael Moore,Helmut Dierlamm,Heike Schlatterer",http://www.openisbn.com/cover/3492045642_72.jpg,Piper,314
3498020862,9.78E+12,Die Korrekturen,"Jonathan Franzen,Bettina Abarbanell",http://www.openisbn.com/cover/3498020862_72.jpg,Rowohlt,784
3499110695,9.78E+12,Neun Erzählungen,"J. D. Salinger,Annemarie Böll,Heinrich Böll,Elisab",http://www.openisbn.com/cover/3499110695_72.jpg,Rororo,192
3499151502,9.78E+12,"Hebt Den Dachbalken Hoch, Zimmerleute Und Seymour Wird Vorgestellt","J. D. Salinger,Annemarie Böll,Heinrich Böll",http://www.openisbn.com/cover/3499151502_72.jpg,Rororo,160
3518111000,9.78E+12,Ulysses,"James Joyce,Hans Wollschläger",http://www.openisbn.com/cover/3518111000_72.jpg,Suhrkamp,1014
3548254268,9.78E+12,Eine Ganz Normale Affäre,Joanna Trollope,http://www.openisbn.com/cover/3548254268_72.jpg,Ullstein Taschenbuch,320
3570300099,9.78E+12,"Das Intimleben Des Adrian Mole, 13 3/4 Jahre","Sue Townsend,Antoinette Gittinger",http://www.openisbn.com/cover/3570300099_72.jpg,Cbt,416
3596292646,9.78E+12,Das Buch Der Lächerlichen Liebe,Milan Kundera,http://www.openisbn.com/cover/3596292646_72.jpg,"Fischer (Tb.), Frankfurt",238
60977493,9.78E+12,The God Of Small Things,Arundhati Roy,http://www.openisbn.com/cover/0060977493_72.jpg,Harper Perennial,336
312872682,9.78E+12,The James Dean Affair: A Neil Gulliver &amp; Stevie Marriner Novel,Robert S. Levinson,http://www.openisbn.com/cover/0312872682_72.jpg,Forge,320
316602906,9.78E+12,The Big Bad Wolf,James Patterson,http://www.openisbn.com/cover/0316602906_72.jpg,"Little, Brown And Company",390
316693006,9.78E+12,Four Blind Mice (Alex Cross),James Patterson,http://www.openisbn.com/cover/0316693006_72.jpg,"Little, Brown",400
345311396,9.78E+12,Private Screening,Richard North Patterson,http://www.openisbn.com/cover/0345311396_72.jpg,Ballantine Books,441
345378490,9.78E+12,Congo,Michael Crichton,http://www.openisbn.com/cover/0345378490_72.jpg,Ballantine,0
345404793,9.78E+12,Protect And Defend,Richard North Patterson,http://www.openisbn.com/cover/0345404793_72.jpg,Ballantine Books,608
345433173,9.78E+12,The Tall Pine Polka,Lorna Landvik,http://www.openisbn.com/cover/0345433173_72.jpg,Ballantine Books,448
375400117,9.78E+12,Memoirs Of A Geisha,Arthur Golden,http://www.openisbn.com/cover/0375400117_72.jpg,Knopf,448
375705856,9.78E+12,Plainsong,Kent Haruf,http://www.openisbn.com/cover/0375705856_72.jpg,Vintage,301
380717018,9.78E+12,Body Of Evidence,Patricia D Cornwell,http://www.openisbn.com/cover/0380717018_72.jpg,Avon,0
380718332,9.78E+12,All That Remains (Patricia Cornwell),Patricia D. Cornwell,http://www.openisbn.com/cover/0380718332_72.jpg,Avon,416
380754509,9.78E+12,The Case Of The Lost Look-Alike (An Avon Camelot Book),"Carol J. Farley,Tom Newsom",http://www.openisbn.com/cover/0380754509_72.jpg,Avon Books (Mm),104
038076654X,9.78E+12,Petals On The River,Kathleen E. Woodiwiss,http://www.openisbn.com/cover/038076654X_72.jpg,William Morrow Paperbacks,554
380807866,9.78E+12,The Elusive Flame,Kathleen E. Woodiwiss,http://www.openisbn.com/cover/0380807866_72.jpg,Avon,496
385316895,9.78E+12,Legacy Of Silence,Belva Plain,http://www.openisbn.com/cover/0385316895_72.jpg,Delacorte Press,352
385497466,9.78E+12,The Brethren,John Grisham,http://www.openisbn.com/cover/0385497466_72.jpg,Doubleday,366
385508042,9.78E+12,The King Of Torts,John Grisham,http://www.openisbn.com/cover/0385508042_72.jpg,Doubleday,384
385509456,9.78E+12,The Curious Incident Of The Dog In The Night-Time: A Novel,Mark Haddon,http://www.openisbn.com/cover/0385509456_72.jpg,Doubleday,240
385511612,9.78E+12,Bleachers,John Grisham,http://www.openisbn.com/cover/0385511612_72.jpg,Doubleday,176
385730586,9.78E+12,Sisterhood Of The Traveling Pants (Book 1),Ann Brashares,http://www.openisbn.com/cover/0385730586_72.jpg,Ember,336
425164403,9.78E+12,Only Love (Magical Love),Erich Segal,http://www.openisbn.com/cover/0425164403_72.jpg,Berkley,335
440234964,9.78E+12,All Or Nothing,Elizabeth Adler,http://www.openisbn.com/cover/0440234964_72.jpg,Island Books,368
446605484,9.78E+12,Roses Are Red (Alex Cross),James Patterson,http://www.openisbn.com/cover/0446605484_72.jpg,Vision,416
446610399,9.78E+12,The Rescue,Nicholas Sparks,http://www.openisbn.com/cover/0446610399_72.jpg,Grand Central Publishing,432
449006522,9.78E+12,The Manhattan Hunt Club,John Saul,http://www.openisbn.com/cover/0449006522_72.jpg,Ballantine Books,384
449911004,9.78E+12,Patty Jane's House Of Curl (Ballantine Reader's Circle),Lorna Landvik,http://www.openisbn.com/cover/0449911004_72.jpg,Ballantine Books,320
451162072,9.78E+12,Pet Sematary (Signet),Stephen King,http://www.openisbn.com/cover/0451162072_72.jpg,Signet,416
451186648,9.78E+12,Silent Snow,Steve Thayer,http://www.openisbn.com/cover/0451186648_72.jpg,Signet,416
452282152,9.78E+12,Girl With A Pearl Earring,Tracy Chevalier,http://www.openisbn.com/cover/0452282152_72.jpg,Plume,240
051513290X,9.78E+12,Summer Of Storms,Judith Kelman,http://www.openisbn.com/cover/051513290X_72.jpg,Jove,400
553580388,9.78E+12,The Patient,Michael Palmer,http://www.openisbn.com/cover/0553580388_72.jpg,Bantam,448
590598848,9.78E+12,"Demona's Revenge (Gargoyles, No. 2)",Francine Hughes,http://www.openisbn.com/cover/0590598848_72.jpg,Scholastic,10
590629719,9.78E+12,Clifford's Sports Day,Norman Bridwell,http://www.openisbn.com/cover/0590629719_72.jpg,Cartwheel,32
671023616,9.78E+12,Postmortem (Kay Scarpetta Mysteries),Patricia Cornwell,http://www.openisbn.com/cover/0671023616_72.jpg,Pocket,352
671027387,9.78E+12,Deception Point,Dan Brown,http://www.openisbn.com/cover/0671027387_72.jpg,Pocket Books,576
684848783,9.78E+12,'Tis: A Memoir,Frank McCourt,http://www.openisbn.com/cover/0684848783_72.jpg,Scribner,368
743486226,9.78E+12,Angels &amp; Demons,Dan Brown,http://www.openisbn.com/cover/0743486226_72.jpg,Atria,572
786863986,9.78E+12,A Monk Swimming,Malachy Mccourt,http://www.openisbn.com/cover/0786863986_72.jpg,Hyperion,304
803251718,9.78E+12,Crazy Horse: The Strange Man Of The Oglalas: A Biography.,Mari Sandoz,http://www.openisbn.com/cover/0803251718_72.jpg,Bison Books (1961),445
804117934,9.78E+12,The Silent Cry (William Monk Novels),Anne Perry,http://www.openisbn.com/cover/0804117934_72.jpg,Ivy Books,368
140003180X,9.78E+12,"The Kalahari Typing School For Men (No. 1 Ladies' Detective Agency, Book 4)",Alexander Mccall Smith,http://www.openisbn.com/cover/140003180X_72.jpg,Anchor,192
155874262X,9.78E+12,Chicken Soup For The Soul: 101 Stories To Open The Heart And Rekindle The Spirit,"Jack Canfield,Mark Victor Hansen,Barbara Bergman",http://www.openisbn.com/cover/155874262X_72.jpg,"Health Communications, Inc.",308
60987103,9.78E+12,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,http://www.openisbn.com/cover/0060987103_72.jpg,William Morrow Paperbacks,406
151008116,9.78E+12,Life Of Pi,Yann Martel,http://www.openisbn.com/cover/0151008116_72.jpg,Houghton Mifflin Harcourt,336
375704965,9.78E+12,A Judgement In Stone,Ruth Rendell,http://www.openisbn.com/cover/0375704965_72.jpg,Vintage,208
525947647,9.78E+12,Lies (And The Lying Liars Who Tell Them): A Fair And Balanced Look At The Right,Al Franken,http://www.openisbn.com/cover/0525947647_72.jpg,Dutton,368
804111359,9.78E+12,Secret History,Donna Tartt,http://www.openisbn.com/cover/0804111359_72.jpg,Ivy Books,503
1558744150,9.78E+12,Chicken Soup For The Woman's Soul: 101 Stories To Open The Hearts And Rekindle The Spirits Of Women (Chicken Soup For The Soul),"Jack Canfield,Mark Victor Hansen,Jennifer Read Haw",http://www.openisbn.com/cover/1558744150_72.jpg,"Health Communications, Inc.",351
435272683,9.78E+12,Great Expectations (Heinemann Guided Readers),John Milne,http://www.openisbn.com/cover/0435272683_72.jpg,Delta Systems Co Inc,96
316782505,9.78E+12,The Weight Of Water,Anita Shreve,http://www.openisbn.com/cover/0316782505_72.jpg,"Little, Brown And Company",304
006102063X,9.78E+12,Moving Pictures,Terry Pratchett,http://www.openisbn.com/cover/006102063X_72.jpg,HarperTorch,368
60013117,9.78E+12,Night Watch: A Novel Of Discworld,Terry Pratchett,http://www.openisbn.com/cover/0060013117_72.jpg,Harper,338
60199563,9.78E+12,Thief Of Time,Terry Pratchett,http://www.openisbn.com/cover/0060199563_72.jpg,Harper,336
006052779X,9.78E+12,Charlotte's Web,"E. B. White,Garth Williams",http://www.openisbn.com/cover/006052779X_72.jpg,HarperFestival,192
60563079,9.78E+12,Peter Pan: The Original Story,J. M. Barrie,http://www.openisbn.com/cover/0060563079_72.jpg,HarperFestival,240
60809027,9.78E+12,My Friend Flicka,Mary O'Hara,http://www.openisbn.com/cover/0060809027_72.jpg,Harper Paperbacks,300
61040967,9.78E+12,The Last Hero: A Discworld Fable (Discworld Novels),"Terry Pratchett,Paul Kidby",http://www.openisbn.com/cover/0061040967_72.jpg,Harper,160
61050474,9.78E+12,Jingo,Terry Pratchett,http://www.openisbn.com/cover/0061050474_72.jpg,Harper Voyager,336
61052515,9.78E+12,Maskerade,Terry Pratchett,http://www.openisbn.com/cover/0061052515_72.jpg,Harper Voyager,278
61052523,9.78E+12,Interesting Times: A Novel Of Discworld,Terry Pratchett,http://www.openisbn.com/cover/0061052523_72.jpg,Harper Prism,295
64472264,9.78E+12,"On The Bright Side, I'm Now The Girlfriend Of A Sex God: Further Confessions Of Georgia Nicolson (Confessions Of Georgia Nicolson, Book 2)",Louise Rennison,http://www.openisbn.com/cover/0064472264_72.jpg,HarperTeen,272
140620664,9.78E+12,Mansfield Park (Penguin Popular Classics),JANE AUSTEN,http://www.openisbn.com/cover/0140620664_72.jpg,PENGUIN CLASSICS,496
312148267,9.78E+12,The Wind In The Willows (Thomas Dunne Books),Kenneth Grahame,http://www.openisbn.com/cover/0312148267_72.jpg,St. Martin's Griffin,272
312156960,9.78E+12,The Winter King (The Arthur Books #1),Bernard Cornwell,http://www.openisbn.com/cover/0312156960_72.jpg,St. Martin's Griffin,433
312890044,9.78E+12,Moonheart,Charles De Lint,http://www.openisbn.com/cover/0312890044_72.jpg,Orb Books,496
034543191X,9.78E+12,The King Of Elfland's Daughter (Del Rey Impact),"Lord Dunsany,Neil Gaiman",http://www.openisbn.com/cover/034543191X_72.jpg,Del Rey,256
373836023,9.78E+12,Powder And Patch,Georgette Heyer,http://www.openisbn.com/cover/0373836023_72.jpg,Mira,282
375751513,9.78E+12,The Picture Of Dorian Gray (Modern Library Classics),"Oscar Wilde,Jeffrey Eugenides",http://www.openisbn.com/cover/0375751513_72.jpg,Modern Library,304
375801677,9.78E+12,The Iron Giant,"Ted Hughes,Andrew Davidson",http://www.openisbn.com/cover/0375801677_72.jpg,Knopf Books For Young Readers,96
375814248,9.78E+12,James And The Giant Peach,"Roald Dahl,Quentin Blake",http://www.openisbn.com/cover/0375814248_72.jpg,Knopf Books For Young Readers,160
375823352,9.78E+12,"The Amber Spyglass (His Dark Materials, Book 3)",Philip Pullman,http://www.openisbn.com/cover/0375823352_72.jpg,Knopf Books For Young Readers,544
037582345X,9.78E+12,"The Golden Compass (His Dark Materials, Book 1)",Philip Pullman,http://www.openisbn.com/cover/037582345X_72.jpg,Knopf Books For Young Readers,399
375823468,9.78E+12,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,http://www.openisbn.com/cover/0375823468_72.jpg,Knopf Books For Young Readers,352
380730448,9.78E+12,"The Adrian Mole Diaries : The Secret Diary Of Adrian Mole, Aged 13 3/4 : The Growing Pains Of Adrian Mole",Sue Townsend,http://www.openisbn.com/cover/0380730448_72.jpg,Harper Perennial,293
380973839,9.78E+12,The Martian Chronicles,Ray Bradbury,http://www.openisbn.com/cover/0380973839_72.jpg,William Morrow,288
385327773,9.78E+12,The Great God Pan,Donna Jo Napoli,http://www.openisbn.com/cover/0385327773_72.jpg,Wendy Lamb Books,160
394586239,9.78E+12,Possession: A Romance,A.S. Byatt,http://www.openisbn.com/cover/0394586239_72.jpg,Random House,555
439510112,9.78E+12,Born Confused,Tanuja Desai Hidier,http://www.openisbn.com/cover/0439510112_72.jpg,Scholastic Paperbacks,512
440241413,9.78E+12,Confessions Of A Shopaholic (Shopaholic Series),Sophie Kinsella,http://www.openisbn.com/cover/0440241413_72.jpg,Dell,368
451409256,9.78E+12,Making Minty Malone,Isabel Wolff,http://www.openisbn.com/cover/0451409256_72.jpg,Onyx,432
451523415,9.78E+12,Little Women (Signet Classics),Louisa May Alcott,http://www.openisbn.com/cover/0451523415_72.jpg,Signet Classics,480
451526279,9.78E+12,Emma (Signet Classics),"Jane Austen,Margaret Drabble",http://www.openisbn.com/cover/0451526279_72.jpg,Signet Classics,416
451526341,9.78E+12,Animal Farm,George Orwell,http://www.openisbn.com/cover/0451526341_72.jpg,Signet,0
486415864,9.78E+12,Great Expectations (Dover Thrift Editions),Charles Dickens,http://www.openisbn.com/cover/0486415864_72.jpg,Dover Publications,400
553280589,9.78E+12,Eva Luna,Isabel Allende,http://www.openisbn.com/cover/0553280589_72.jpg,Bantam,320
571197639,9.78E+12,Poisonwood Bible Edition Uk,Barbara Kingsolver,http://www.openisbn.com/cover/0571197639_72.jpg,Faber Faber Inc,571
670035262,9.78E+12,The Green Man : Tales From The Mythic Forest,"Ellen Datlow,Terri Windling,Charles Vess,Neil Gaim",http://www.openisbn.com/cover/0670035262_72.jpg,Viking Juvenile,400
679423079,9.78E+12,Nicholas Nickleby (Everyman's Library (Cloth)),Charles Dickens,http://www.openisbn.com/cover/0679423079_72.jpg,Everyman's Library,914
679751343,9.78E+12,Angels &amp; Insects: Two Novellas,A.S. Byatt,http://www.openisbn.com/cover/0679751343_72.jpg,Vintage,352
684833395,9.78E+12,Catch-22,Joseph Heller,http://www.openisbn.com/cover/0684833395_72.jpg,Simon &amp; Schuster,464
743245024,9.78E+12,The Forsyte Saga (The Man Of Property; In Chancery; To Let),John Galsworthy,http://www.openisbn.com/cover/0743245024_72.jpg,Scribner Paperback Fiction,896
749748001,9.78E+12,Enchanted Wood,Enid Blyton,http://www.openisbn.com/cover/0749748001_72.jpg,Egmont Books,213
749748028,9.78E+12,Folk Of The Faraway Tree,Enid Blyton,http://www.openisbn.com/cover/0749748028_72.jpg,Egmont Books,182
963094424,9.78E+12,Angels And Visitations: A Miscellany,Neil Gaiman,http://www.openisbn.com/cover/0963094424_72.jpg,Dreamhaven Books,168
1401201172,9.78E+12,League Of Extraordinary Gentlemen (Vol. 2 ),"Alan Moore,Kevin O'Neill,Ben Dimagmaliw",http://www.openisbn.com/cover/1401201172_72.jpg,WildStorm,224
1563892278,9.78E+12,The Sandman Vol. 1: Preludes And Nocturnes,"Neil Gaiman,Sam Kieth,Mike Dringenberg,Malcolm Jon",http://www.openisbn.com/cover/1563892278_72.jpg,DC Comics,240
1563898586,9.78E+12,"The League Of Extraordinary Gentlemen, Vol. 1",Alan Moore,http://www.openisbn.com/cover/1563898586_72.jpg,America's Best Comics,176
156971620X,9.78E+12,Harlequin Valentine,"Neil Gaiman,John Bolton",http://www.openisbn.com/cover/156971620X_72.jpg,Dark Horse,40
1592571301,9.78E+12,American Sign Language In 24 Hours (Alpha Teach Yourself In 24 Hours),Trudy Suggs,http://www.openisbn.com/cover/1592571301_72.jpg,Alpha,496
374270325,9.78E+12,A Man In Full,Tom Wolfe,http://www.openisbn.com/cover/0374270325_72.jpg,Farrar Straus Giroux,742
375719180,9.78E+12,The Miracle Life Of Edgar Mint: A Novel,Brady Udall,http://www.openisbn.com/cover/0375719180_72.jpg,Vintage,432
440235502,9.78E+12,October Sky (The Coalwood Series #1),Homer Hickam,http://www.openisbn.com/cover/0440235502_72.jpg,Dell,428
044023722X,9.78E+12,A Painted House,John Grisham,http://www.openisbn.com/cover/044023722X_72.jpg,Dell,480
1573225487,9.78E+12,The Romance Reader,Pearl Abraham,http://www.openisbn.com/cover/1573225487_72.jpg,Riverhead Trade,304
1853260673,9.78E+12,Far From The Madding Crowd (Wordsworth Classics) (Wordsworth Classics) (Wadsworth Collection),Thomas Hardy,http://www.openisbn.com/cover/1853260673_72.jpg,Wordsworth Editions Ltd,362
60977477,9.78E+12,The Perfect Storm: A True Story Of Men Against The Sea,Sebastian Junger,http://www.openisbn.com/cover/0060977477_72.jpg,Harper Perennial,240
345391691,9.78E+12,The Battle For God,Karen Armstrong,http://www.openisbn.com/cover/0345391691_72.jpg,Ballantine Books,480
520011171,9.78E+12,Sappho: A New Translation,"Mary Barnard,Dudley Fitts",http://www.openisbn.com/cover/0520011171_72.jpg,Univ Of California Pr,114
553278746,9.78E+12,The Postman,David Brin,http://www.openisbn.com/cover/0553278746_72.jpg,Bantam Spectra,336
670856045,9.78E+12,The Tortilla Curtain,"T. C. Boyle,T. Coraghessan Boyle",http://www.openisbn.com/cover/0670856045_72.jpg,The Viking Press,368
872200760,9.78E+12,Symposium,"Plato,Alexander Nehamas,Paul Woodruff",http://www.openisbn.com/cover/0872200760_72.jpg,Hackett Publishing Co,107
937858994,9.78E+12,The What's Happening To My Body? Book For Boys: A Growing Up Guide For Parents And Sons,"Lynda Madaras,Dane Saavedra,Jackie Aher",http://www.openisbn.com/cover/0937858994_72.jpg,Newmarket Pr,251
671649949,9.78E+12,The Object Of My Affection,Stephen Mccauley,http://www.openisbn.com/cover/0671649949_72.jpg,Washington Square Press,316
590431110,9.78E+12,The Journey Home,Isabelle Holland,http://www.openisbn.com/cover/0590431110_72.jpg,Apple,10
64470113,9.78E+12,Taking The Ferry Home,Pam Conrad,http://www.openisbn.com/cover/0064470113_72.jpg,Trophy Pr,0
553571486,9.78E+12,Angel Of Hope (Mercy Trilogy),Lurlene Mcdaniel,http://www.openisbn.com/cover/0553571486_72.jpg,Laurel Leaf,240
972044205,9.78E+12,The Breach,Brian Kaufman,http://www.openisbn.com/cover/0972044205_72.jpg,Last Knight Pub Co,216
312963009,9.78E+12,Neanderthal,John Darnton,http://www.openisbn.com/cover/0312963009_72.jpg,St. Martin's Paperbacks,416
345430476,9.78E+12,A Small Dark Place,Martin Schenk,http://www.openisbn.com/cover/0345430476_72.jpg,Ballantine Books,404
345435869,9.78E+12,The Rivan Codex: Ancient Texts Of THE BELGARIAD And THE MALLOREON,"David Eddings,Leigh Eddings",http://www.openisbn.com/cover/0345435869_72.jpg,Del Rey,480
380728729,9.78E+12,Babyhood,Paul Reiser,http://www.openisbn.com/cover/0380728729_72.jpg,Avon,288
038081840X,9.78E+12,Year's Best Fantasy,"David G. Hartwell,Kathryn Cramer",http://www.openisbn.com/cover/038081840X_72.jpg,Eos,512
449912302,9.78E+12,Dave Barry In Cyberspace,Dave Barry,http://www.openisbn.com/cover/0449912302_72.jpg,Ballantine Books,224
055329198X,9.78E+12,Wolf Moon,John R. Holt,http://www.openisbn.com/cover/055329198X_72.jpg,Spectra,480
671018930,9.78E+12,Eternal Warriors: The War In Heaven (Book One),Theodore Beale,http://www.openisbn.com/cover/0671018930_72.jpg,Pocket Books,0
812541642,9.78E+12,Waiting,Frank M. Robinson,http://www.openisbn.com/cover/0812541642_72.jpg,Tor Books,368
312988699,9.78E+12,Nowhere To Run,Mary Jane Clark,http://www.openisbn.com/cover/0312988699_72.jpg,St. Martin's Paperbacks,352
486282112,9.78E+12,Frankenstein (Dover Thrift Editions),"Mary Shelley,Dover Thrift Editions",http://www.openisbn.com/cover/0486282112_72.jpg,Dover Publications,166
670815373,9.78E+12,Urn Burial,Robert Westall,http://www.openisbn.com/cover/0670815373_72.jpg,Viking Children's Books,160
